Time,MeanTimeInSystem
0.0,0.0
2.0,0.0
5522.471050762576,446.96532574612047
7318.708934857226,589.3692047676603
1446.8536111853866,130.33537695177597
8165.528808309407,656.3929849296023
4803.292700647741,393.3634420238193
5344.833706069191,432.37104050820346
1495.6041077844427,134.52131830306666
5838.271688588799,470.946621412452
5829.501554306802,470.946621412452
7540.61419017979,606.6082873590714
5503.11192731394,442.6115662298426
4568.015026878669,375.4887570915312
2019.2117380116579,177.01027973396654
2386.2799027705723,205.62387376822122
4404.507850939091,362.43139128280865
4421.41083752956,363.7610763806764
4533.912748872451,371.54702516286716
5512.3792712910035,445.49543056359454
9889.907984521684,793.8147285940497
5008.078894317815,408.81337656800895
5320.418873031514,430.98208642420633
5452.491740345581,439.69488256327355
6568.301215202687,529.3901359638647
888.2220705285939,88.12896728604687
3323.3035874844045,279.04559790845127
4926.737064618228,402.28029225433016
6419.80323150102,516.2519079715514
9659.716607051321,775.0098343622501
3439.2160806279835,286.8540089662028
8062.2866757468455,646.1139820493023
8456.35061092121,679.1389629969058
3425.399660157278,285.2468858324192
4350.105167009575,359.9246200705894
7907.427447762058,634.4179622019493
9328.279059112527,747.7334021323026
2099.5249475709197,183.04923165729573
2887.4317739344174,242.82593948897141
3405.1878998873926,285.2468858324192
8736.158826547018,701.910645142543
8318.696107829759,669.1849161733404
7811.64661129086,628.6351640275793
3720.552068927472,313.2332440945252
5092.5790077629,412.73844417103504
6548.459599862954,526.4814328597553
6700.565671239928,540.6062626824818
9333.64476804338,747.7334021323026
7321.923984517186,589.3692047676603
2145.8306234130064,187.51631098009466
1286.8594090493402,119.35054453202777
4100.507950279269,340.6502304655352
9452.46833897577,759.1916793190112
9350.169093075794,750.6122614631662
4488.993035178516,369.0034705505222
6052.340714211968,487.20450524190375
7748.71494082037,624.2339109966545
9525.820766793799,766.4098952775205
1058.1323103795296,102.70578565696232
2679.092573711077,226.28636598051116
2370.0730368776426,205.62387376822122
3652.9187410133977,306.1986105566709
7831.726103072682,630.0873115795549
7589.172879134313,609.5282309875115
9679.686793729474,777.8929399056169
5184.910445277342,419.66783858681396
2894.33997639236,244.29030131331848
4992.0254891716395,407.53284156221446
3578.1401838588754,300.40906007009
6383.6427698256075,513.2921887436753
289.90345212264833,45.47325749979091
292.90345212264833,46.68742888523217
1335.0155401046777,121.6674614307913
6315.269302020631,507.3266011437602
9565.697341402993,769.2319961340862
3013.3633031165964,254.94740201530684
8723.9730314338,701.910645142543
5157.521136368718,418.21944469903286
5981.9256196004235,482.8009224812658
3677.073874923407,307.6513573780245
3691.1128305608954,309.11689693327764
1710.3717933259275,151.07958128092923
5467.829230581288,441.14982229729543
5906.726150100708,475.4177126266005
1785.2739360588168,156.90645742813427
5861.783568893316,470.946621412452
4447.619288516906,365.13203088489263
520.171260622687,55.225831508164084
7423.065465811068,598.021610753878
8843.45359823598,711.9235868833027
152.42893803249092,36.645930624634765
155.42893803249092,38.62571125104082
7254.274108413022,582.2502781044697
4607.331508987263,378.0951107857138
8986.731298695398,721.9964218529357
1451.8357308995078,131.80301971770456
783.4159111669987,79.39295876198577
785.4159111669987,79.39295876198577
7248.92858626485,582.2502781044697
3740.23699036224,313.2332440945252
9288.861522236133,744.7887359953213
1060.608773674826,102.70578565696232
3167.2092110221242,263.95076227102305
965.490136406598,93.82318093007997
4226.439796758077,348.30731179963226
7987.5902081104805,641.7735043820472
2954.7169638779856,249.6991262868827
5742.426400785994,463.85989169656096
9127.415395502145,731.9903839721015
5896.956962526699,473.91342151552345
121.94035109334322,34.02651093505541
123.94035109334322,34.02651093505541
8017.801381123886,643.2445159808573
2562.0483343055703,218.09168014189376
8679.98727807985,697.6615416100559
2354.619138713313,204.30097102475716
8631.387649225851,691.90903460245
7648.133643975074,612.4419855772954
2969.7936182793583,250.9651373669671
5610.7531281914125,452.5840953617403
3805.4588282575596,318.68816393338943
8091.950607843913,649.0880237207001
7017.316184947323,563.4979727751131
634.465001444834,65.550529322877
3243.7585168699516,271.5487679179568
1229.41953275332,114.74302869700014
6908.880892120024,554.7133996112639
7000.86422689752,560.5748095742983
9163.813931828105,736.2657085784017
9221.558043695664,740.517554915381
5455.37646222131,439.69488256327355
7609.108629950844,612.4419855772954
9908.550657072043,795.2894649355216
8777.806078833075,704.7383206794703
3520.1487127100418,294.64451438317093
1426.5983919675098,129.05148162455802
2520.320772371836,216.6125336357645
6967.022096801348,559.082298188714
8992.422653530626,721.9964218529357
9036.17844478096,724.8792736623633
70.38180695980024,20.46653104513654
137.040510625441,36.645930624634765
139.040510625441,36.645930624634765
