Time,MeanTimeInSystem
0.0,0.0
2.0,0.0
1168.411284356759,109.51691771179382
2950.9917869351484,253.7002460013258
4817.447923126358,399.18896931302373
9944.452434177345,812.9481187812316
8194.883084018416,669.1472779420129
1354.041843831636,121.78319653185324
4837.797427084612,399.18896931302373
9069.291823668444,742.0959883041546
3761.490995476209,319.742506018998
1879.8687911077627,163.6267871166544
7452.781383720374,608.1609378729191
2222.176346593416,192.17387515665638
4623.5915730666375,382.87819026576983
5791.020340098685,473.87215859225404
9100.606363331803,742.0959883041546
9715.098501214243,793.8024062868938
6409.534677928707,523.8562879843261
9774.271853743037,799.6955970044328
7381.271128974249,605.2813714665868
7621.619220539975,622.7355768053877
8587.751922805817,702.1609388785163
2711.4133752653975,235.00439432862714
4745.693818306373,393.6243626901751
5522.297370181103,453.9623043277273
1894.8096424430532,166.21638707226515
7761.936292607739,635.7616770491936
2404.727409944752,205.5893293277323
5339.39303153529,438.439280958103
6219.3641534193775,507.36186036368076
6513.8669874416055,532.8069491299719
1995.0237110412584,172.97786968805195
9396.588109499597,767.0659091539748
2638.17369296245,227.18776780372508
5296.294196762312,434.1349393597944
9587.792425568756,781.9751984511284
3197.615485729111,276.31866597111343
774.5381442353269,83.4780171976101
4984.244722295277,408.788724692631
1936.2511633709735,168.8661177875576
3979.0874966395327,336.2579482216801
4878.118279880261,403.334678030414
3478.197102251244,297.3923180998885
4756.1371235731785,393.6243626901751
3175.5877004238855,273.40504921379863
608.8696173042937,71.81848741924458
1935.3719568848564,168.8661177875576
4666.5674463282985,386.9789571254794
7909.714267302185,644.4717494460291
4149.196134869057,347.9159107879052
6456.292126126681,528.3286616288635
8070.270624235505,660.4701795689854
7490.238254583583,611.1073952229056
259.9229009116146,42.230030080451414
261.9229009116146,42.230030080451414
6776.286674550542,553.8071432437071
9611.1979456709,784.9240088071565
714.9069338031449,80.7910547374794
938.5557588205323,97.07934668339685
940.5557588205323,97.07934668339685
2880.2852832974095,249.06975942312172
8893.071137669102,727.8126112715523
3916.2826487514026,331.11425314534046
1194.7893048229355,113.08993067449921
1576.692284916783,139.952837696319
8407.461106232638,686.3479125126241
2914.7650992346885,250.57760682026054
3156.0781203852384,271.9351374835342
7154.14402864454,586.8567402226074
2481.2079977481726,214.94172880353688
6628.679070298538,541.6924624444117
6758.426553805365,552.2716876590222
3749.807482060632,318.3624559268628
1601.6219898404358,144.13048056941585
1260.735319993789,116.51029871616527
9120.222915906528,743.572630115897
4551.346463864269,377.34113947547195
6419.390261734734,526.8664350497095
5531.127016458616,453.9623043277273
526.8190675048736,62.385990586487004
528.8190675048736,62.385990586487004
385.97160437631044,50.95891893526424
9368.623656205818,764.0978231347714
9889.357942135015,807.0480380294143
5178.266240496688,424.16213184878313
8842.796898673234,720.7908970722422
776.0610175400128,83.4780171976101
3736.1031023144965,316.9470678699592
1174.9949119986168,110.76243076735618
5862.8917824544515,478.20157212750695
7850.840172219877,641.5686631318531
9565.588557568964,780.4925518708882
932.1176906914696,97.07934668339685
2291.568293567783,197.9568094948544
4155.316356742687,347.9159107879052
9294.292630107882,759.6961688597561
3389.197461136147,290.56324267537207
9299.245499300427,759.6961688597561
9592.886482054408,781.9751984511284
8648.52713505794,705.0056847435851
6201.784142223279,505.8554222479391
8212.666468473553,670.6124465617228
2291.44202681348,196.5460883618904
6077.72941258722,497.1158984928496
5115.5953160406,419.91779117246546
6027.616267545203,491.34609131858144
2822.842001759385,242.74686505155012
9468.679075303371,773.0591860088177
6417.392812966859,525.4131604397048
626.1979079675352,71.81848741924458
2893.7617178899704,250.57760682026054
5584.522370162094,456.8557685653301
1559.6730900118134,138.47188795687376
4847.483568661911,400.60299861049583
2858.0686579089415,245.93078079901656
1422.9889760966128,128.31172484990478
8228.034964879893,670.6124465617228
1358.6660131414997,121.78319653185324
4210.265471095142,351.80984182844713
2935.984373440984,252.2471783110833
5001.539799819199,410.20467783418025
4052.144976875072,341.29215004865245
1998.5710636767635,172.97786968805195
1076.6769117681997,104.58291651159512
3941.7820867679716,333.65718422858333
9500.879678744528,774.5622361235776
7163.007880680133,588.2369132708009
9787.8197079235,799.6955970044328
590.4078146640485,71.81848741924458
142.07687156887224,31.37131432921343
7380.468429520479,603.8291782447918
144.07687156887224,31.37131432921343
5800.932252567382,475.35271640975856
7179.030867885221,589.6128629007733
6886.24820480404,565.5463479080885
7324.188268795175,601.019843223083
5881.093449310665,479.6815666075591
9414.40758287561,767.0659091539748
9112.021104544225,743.572630115897
6799.687591186294,556.8080669406738
9462.532642092,773.0591860088177
306.717002686056,44.15926491095741
