TimeInSystem
31.31605357213537
40.97224221003005
68.08123430776264
80.6452277161628
93.51823729950206
86.13548254890726
103.74515274201528
95.37042465833218
101.59661723992696
124.52103369179582
134.09497590011557
161.09643784225128
152.698691019978
170.62127239160242
191.00939643706465
199.79270691830817
195.03321695696474
213.96876977625027
203.12108262520172
208.0834462876837
214.4848412385648
227.60803595004404
239.8185040079949
240.40386161100565
245.99515433497146
265.2049762821294
261.0971177741874
267.3502884312201
278.2654241941576
309.27676720386734
303.8948071746166
322.2712205420397
323.65639358287115
341.84147017750576
336.6286566514958
356.52823585554717
341.3028999901916
350.51002721234875
367.5078076505423
355.7024199645146
371.59004191707044
394.8758190798137
379.16531351812785
396.95312352613047
410.1618574790466
416.1865789705714
428.28776870945615
446.2997210125981
460.89945502892857
452.6180674933209
470.16098033837704
473.3997303270417
483.6158464487794
485.20862079621105
492.6868440625259
529.9398302162543
537.5805213671399
538.224748767904
549.0476159889429
573.4122598301531
582.659990445622
587.7501087936275
583.0479074521098
598.1624561968229
585.1041432903185
608.4780956274444
597.261994715949
612.7979117198275
631.7919578536919
644.1786173763257
648.2959119376571
655.101553172998
641.5314688488223
656.1028968206103
650.7385149079741
658.2410040708827
675.5623272341415
690.9286454558895
695.2524836272793
711.3386115748565
704.2966780639463
738.0037289782391
743.9554775496706
764.6780746040077
746.0523084530464
772.1456030316522
751.5412289160136
780.907785997054
795.4615369810933
787.3641035590741
800.8848889031053
821.377328436044
819.904618439896
832.7827622633212
830.3892749709482
835.9180287387101
864.7180696390116
859.9882750117389
876.735467993386
874.0496865995506
902.5725500148319
907.8081794042558
915.8326660122625
932.2290866710237
926.3956838417281
937.0024301819972
929.4640656151954
945.1984806659784
963.8888167335059
955.0703304332394
973.6222042026086
987.1222373081184
1006.8665583529894
1014.6079227007567
1014.6666567021316
1009.3075134308415
1023.8987230398011
1013.8154721850915
1024.0119611173334
1035.571753270586
1053.8597410889854
1070.9653861325412
1082.8979389678364
1098.5237111828042
1086.5358176714983
1107.5833175800094
1095.7971988392362
1131.5785138612491
1120.04010286008
1141.323459424794
1125.1382670136945
1130.089024490875
1135.1332389066522
1162.0373976129954
1162.9500335586167
1171.3436865956658
1177.1790018534632
1186.553842467177
1192.719484875222
1203.6126323804522
1210.2977973677291
1235.133203368253
1232.5225348482709
1242.1464916979457
1241.7858587836588
1257.4045081347954
1273.7227862143245
1264.428866911738
1301.6770548620364
1289.340245335372
1310.9221806605776
1318.286792692307
1322.9823204481174
1328.854620271962
1345.904219470613
1344.2830528615161
1364.6833055876568
1359.7952849575631
1376.6342312907293
1366.2444004423082
1383.5539892722256
1393.0648998213392
1400.0391883862087
1417.6336243533685
1406.111626641772
1439.3998266507406
1424.182530779755
1452.3363032220968
1427.4591817771905
1436.9864445149524
1467.2112286916188
1482.5594402318134
1488.8197243659288
1472.8002844029488
1496.456222991583
1479.43158155001
1491.9898004441916
1504.8117664452045
1525.6819865748885
1511.1251398598247
1521.7082423042723
1541.6360520356695
1540.8868641919616
1559.2724115620351
1558.6390361184046
1573.4909089972891
1568.6449934712434
1578.6664423852155
1585.0356077683314
1601.0325268557979
1628.0577216575662
1614.7729589587634
1632.3580406606977
1621.369863539105
1622.6631994164393
1633.1405099067033
1657.0812214927216
1641.9833614701015
1643.874783977132
1682.3488206960787
1690.7476572701635
1702.5204629722364
1716.0704992812969
1701.4841925246399
1722.7084284453879
1712.859065612701
1723.0635719751554
1738.0858977439098
1757.6255834350327
1768.7217534936315
1777.3452762330298
1773.8280961029727
1791.247634362122
1778.57433891337
1798.4494620900268
1812.7652815491556
1803.1828279935094
1841.427140802784
1848.3280416024204
1855.9629233671376
1834.3099174283739
1862.0168995079243
1837.0890340534697
1844.3666770610726
1857.644855114525
1868.2920676110084
1890.639544910402
1885.031125285248
1906.0177420204413
1895.056084624623
1917.3665755072793
1932.198033719094
1956.3430031857965
1936.5910090542393
1962.6689775652753
1946.7960803046049
1969.175582282654
1979.9020898450499
1996.035380755125
2007.4489861265884
1995.7178580582454
2014.4030516488046
2004.1478424134602
2025.9722603030332
2011.0934484641775
2027.6055725444903
2014.7263728761127
2043.3536659041483
2057.054511569881
2067.4566882939766
2073.7937144003577
2072.059050255875
2081.168130038453
2083.0507614013377
2090.099631452716
2095.2498681505585
2114.253458175416
2125.558053859645
2125.2904110588674
2156.152710808258
2147.4608457351164
2169.857668740089
2151.253002509243
2164.3204584559976
2177.2680653035636
2189.6406295713896
2185.2763664971058
2192.2022520619907
2207.679623959895
2224.618124638146
2227.6515632169308
2238.6183667888577
2237.2380088106124
2247.6389750428343
2253.018014446329
2260.1345393520864
2266.7204031270535
2290.5758768400306
2302.899034386674
2296.791222758811
2308.86151000251
2313.3359138412256
2326.656461995504
2324.2501225618307
2337.1900103142398
2343.6511089525807
2353.609451147564
2362.7086678103215
2371.4903323916687
2386.8958123121006
2395.1163922999126
2433.2024834813933
2422.1087046685857
2451.8432873137463
2454.271753894741
2447.248366177094
