Time,MeanTimeInSystem
9921.942417604228,2281.4978383220937
3543.6197784868673,824.5506966898316
5667.216298103112,1317.0226193823885
2181.3854391195214,505.8243125656335
3024.0248932323466,699.3589542866507
4413.733869794796,1027.0861499633284
5163.055131768201,1196.8762609769985
3984.317346375548,927.4891963210366
2319.4315329618225,544.3668390501581
5265.367126492359,1221.6852214050282
8580.51497212605,1984.8887437561598
6762.562088777534,1564.2238110472479
531.6248921482144,142.21720171398297
7953.004957042339,1844.5594114921294
7374.283217662449,1704.9485178000418
2967.3526612974,690.8600422282922
6162.335353693122,1421.5480502415667
9102.57970713801,2102.096500919864
2307.6340330480316,540.1124973646778
3372.2458049488687,791.2247940278056
4311.280965092006,1006.204750657652
6861.872612131112,1585.0838225996172
2385.8068395642094,561.266187092054
3873.382920014627,898.5522142540736
6930.531720932354,1609.9836226190364
3513.231354990635,820.4369587782221
8880.460292690317,2049.7612020820698
2880.759957557996,674.1052854654946
8370.144043696224,1937.030887267145
3003.5665706482114,695.1165139522708
9648.030386004883,2218.3610701016037
5454.146155876811,1262.9061532321032
5952.276107318211,1379.4222901704272
1713.0642085327297,402.1039179102601
9357.745227924692,2154.2292858826927
6729.73267786256,1555.844846917944
1908.629661724897,448.24759843398755
7035.705304836419,1634.8172295051022
5136.996560859757,1192.6931746380758
3624.8665099430195,840.8139220546984
5220.733144063652,1209.3391619850336
3945.5241045841026,915.1181967014799
3282.4656757448447,766.5853291700416
2469.6141884812955,573.8995568237198
8202.620475036194,1901.0821491576876
4587.748525280568,1068.8564176822072
8913.038861906729,2053.8024060350353
6546.95960270587,1518.1960294679923
612.2599036558199,156.26256391271673
6756.281692250647,1560.0484725453039
1335.9149433289278,320.12584275416555
6552.8488272318555,1522.340343358309
3459.91893908247,807.865878159503
4686.1020065079365,1093.6513660186638
1878.4189419058403,435.5627584985982
6324.671019641624,1463.8882042285088
921.1604481261716,221.90540679668604
2331.3197378253726,544.3668390501581
6267.845648030554,1451.1752072086317
8427.306410603802,1952.968210317729
207.85273214979597,73.89318605378021
3009.4270629689195,699.3589542866507
2637.508332021952,615.8052528364327
363.0710072565983,108.162417714042
366.0710072565983,108.162417714042
9486.572298099596,2182.3620880874973
4398.933259798316,1022.9566718092038
8781.714584360681,2021.3687397790598
1920.7817631886019,448.24759843398755
8073.069701478452,1864.8209629880732
6060.260650025967,1400.460849060864
6618.433824912131,1530.7497383635364
5787.83141676171,1337.778553819834
8343.599410778983,1929.0420920602578
7335.115235582915,1700.814545318465
8991.44256761913,2069.9556032122473
4434.370941924079,1031.2387836825403
951.3084636150594,230.6267923713518
4548.473480308088,1052.153515993608
4962.309268136171,1151.4746931475695
6684.432157416201,1547.5100723835133
7095.954888969803,1643.0797433997016
8211.109939589871,1905.0624869329324
816.4023907519693,202.3031211827017
8955.30771087214,2065.9436426304037
2637.556975702303,615.8052528364327
3861.181425857055,894.421753275507
6231.077152176726,1446.968337772001
3759.5381894333377,877.7348988709791
8190.512245847116,1897.103401551351
255.7974814354855,86.19800496485541
7665.371152549607,1775.0888096673448
7836.1199646458845,1811.9333905455278
6420.042742848833,1488.849182169726
2184.347060613054,510.1192961287769
9936.70170844971,2285.3962716594797
4458.0322405356455,1035.4437403830548
27.245603505803604,20.316006236048796
2559.753819503812,599.0717010403857
4215.755067212285,981.2273377694512
4539.551728837497,1052.153515993608
1869.9271677811766,435.5627584985982
3081.8820360923683,716.4932419399531
8853.162351854979,2041.6487094665836
7572.757451349933,1750.3499468112118
330.25869288998365,100.33320888700916
4398.47653432298,1022.9566718092038
2457.5600481081547,573.8995568237198
5187.242434421515,1205.1610525235988
2550.2551558301325,599.0717010403857
6951.015439080098,1609.9836226190364
1578.6696085210194,373.5581552984097
4530.704912607404,1047.9361334266935
2325.093555908703,544.3668390501581
5982.846522578894,1383.605194180351
4827.003945260609,1122.3974551700048
7320.044636987517,1696.7121165795284
183.9854479556211,63.88068835951623
6765.808120614372,1568.4285381396626
7266.231000875154,1684.3942129439527
4140.954403554075,960.4761586877562
7161.590667337335,1663.6844191719329
8328.966509661952,1925.0541863847782
3324.7502532541516,770.6730168378172
8229.200760072245,1905.0624869329324
4752.211315714934,1105.917379067052
9633.093786611198,2214.3972645653166
3792.8302517257735,877.7348988709791
8097.715103081754,1872.9033243319366
2964.9912293767143,686.6279699838459
6087.2608225546155,1404.7105340538196
3246.691506842668,762.4929202840302
7611.491267389828,1758.6518629622844
150.69042588854003,58.304147978756646
153.69042588854003,63.88068835951623
219.01189725586138,73.89318605378021
222.01189725586138,73.89318605378021
2889.9164152466155,678.1962747131578
3030.4742184761044,703.6606471182265
6174.966575243434,1430.083062095044
9195.050970032786,2114.1187588894054
2673.974650552806,624.1719999022877
1857.3617547153628,431.22242096936264
7359.871088002896,1700.814545318465
1956.5071862641444,460.48619631029777
5400.4533871331505,1250.3313973534134
237.82420859570365,81.92278260767333
3093.3369556027246,720.7690562902881
4665.574858593851,1085.454171885847
6099.444598177053,1413.149314355298
90.4926891857587,47.02561436274415
2925.258830052312,678.1962747131578
8640.21095725,1992.932088718757
7533.8542330076125,1742.1248226323112
3798.5660811649095,877.7348988709791
6603.4272295445035,1526.5472303369831
5208.453915040878,1205.1610525235988
5847.968811819323,1354.435415955685
9771.512393411082,2250.0109087808128
2061.686338826192,485.352753418315
2037.47959661733,477.13396640358434
9021.446012327595,2078.0512725309227
1770.3469855583455,414.5198010309471
3798.4037462621322,877.7348988709791
546.5195142614974,149.51564743177033
4608.749904047105,1068.8564176822072
8715.536781421182,2005.0922254554307
9285.379236104174,2134.1888012790664
3321.1236759149706,770.6730168378172
2868.743058329351,669.9458396136217
4068.9758714894874,944.046631116995
2718.3445516892057,632.5106594708316
6258.516028496571,1451.1752072086317
2589.9855459871455,607.4589244804198
8235.301523444208,1905.0624869329324
3222.912689286009,754.3253660678818
6459.240233834987,1501.3799194022156
5514.674427567411,1283.650328658372
