Time,MeanTimeInSystem
0.0,0.0
2.0,0.0
869.8544216935212,106.26906004419332
871.8544216935212,106.26906004419332
4051.3841532927286,328.0624457154162
6743.555120407466,533.6136747079335
2983.5959500632903,250.33929163196126
5032.790712707752,401.8904740547902
966.4146430847379,113.3929742607458
2779.3577583704614,234.3220729137204
7975.1010704432665,634.5372110886743
6736.369961151192,533.6136747079335
8875.37538060966,707.1501449210358
7688.718265572627,609.7301291740134
5354.480980652227,425.0840929579687
4604.288453691857,368.6005315665331
3850.667521184394,313.3400813022163
2906.743302092868,244.78467071903464
5191.798707891134,413.89840384384064
7306.199392289342,581.3437558081148
6172.309741580818,489.50386470039973
740.1194449523424,96.00257738864784
742.1194449523424,96.00257738864784
5000.177224238912,397.6912374376294
9261.66536377211,739.9009274444916
3975.2654946242546,321.2668253249635
8936.000611104486,711.6585420623758
3733.8176970111695,305.71735543732973
4124.460141459294,332.1184279375308
4234.346218283057,342.46095948210865
2686.325154884556,227.9621105845486
8080.571763414672,643.2088848427736
5329.988065183325,423.63433371789233
7565.46728379327,602.2292805047398
2497.2005890348732,213.2229617836743
2601.6792714235758,222.86148312028243
5681.538411040851,450.47254245903144
3430.0433858551705,283.20747303464543
5045.077672479617,401.8904740547902
2117.815967006298,186.82889199673434
9286.653801543835,741.3637366434062
2216.8792453721594,194.03020103447142
9932.240769687767,794.3385923495987
5734.098779026297,454.77534356987246
3559.720625953106,292.97401321992123
7003.384975598733,556.5522469895897
1186.8390794543163,124.60553387835311
7746.017883518457,615.6988602165708
2508.6679697122327,213.2229617836743
3526.6850066786383,291.81245000075046
7912.888081297574,630.2748807664635
3182.5112922738626,265.46411857378007
6644.100546932201,527.9180522436436
4895.729867787976,390.80644819609506
9576.06592060091,765.2484213154792
9895.935748341471,789.720496645365
1419.7947082282103,138.1421981061515
7262.287377279047,576.963178381247
757.4805270267451,96.00257738864784
2271.109045540231,197.771369443679
2560.19264456105,217.5821695596971
4335.743829255213,347.84939992029774
873.8250428200254,107.27280467842436
5370.579039439941,426.5376005646479
3690.9553222885797,301.7848096237166
4032.8868419343084,326.7626745868175
1660.8493179613747,154.15954988644663
4802.3488474293945,383.9552209107115
2216.9222198478215,194.03020103447142
6303.0825310794435,501.79194950057706
719.8823965925851,94.36114053250267
4935.343106203327,394.85459874921276
2016.1876560566461,179.20414403050387
2695.435198626985,229.3433652356833
6358.803048581492,504.5174758456448
1708.5246616016439,156.9635590033954
5436.376472472408,430.70396810035186
4712.5576701601385,375.2997792877865
9346.98122200816,745.7684015110353
2061.579141422897,181.59735340154924
6795.293190424793,539.2994784667974
5497.798385149577,437.82695651129
2790.252905502959,234.3220729137204
2867.0858688821445,239.51085148119765
5746.617272442011,454.77534356987246
7796.419868564411,620.1292704066528
9509.950835022313,757.691975984929
3496.9702425210753,289.44845326916334
397.8977204244384,67.46465319671061
8262.153736784538,655.9659684062296
400.8977204244384,69.35215934940722
6269.085468719823,497.72451943144785
9154.68885012585,728.009109645556
9420.528947086363,751.6845571003175
8073.056016586302,643.2088848427736
2139.004000571834,189.3767672544849
3156.006844339098,264.18232131287556
6365.500436362112,505.90438981385347
6466.4699965090995,514.1918022140169
5932.700407896492,470.0975123336176
6967.689156747242,552.2505785630683
8986.65159370488,714.6622338531574
5212.950970083041,415.2515911260067
8257.945469061719,655.9659684062296
6036.055229009915,481.21122064680344
3701.7089752244847,303.13237052021174
2854.177570524493,239.51085148119765
3743.1148254876425,305.71735543732973
4392.023626790491,352.0307474918868
2113.8457204310657,186.82889199673434
5529.394960248233,437.82695651129
4594.839902788654,367.1610947652855
5784.32991284444,460.51104003069366
7843.868041583374,624.5231663505931
1985.2883312733234,176.78824337744186
9975.955512980792,795.8750101360657
1943.5463830670951,174.06274014534222
419.84146282187504,69.35215934940722
422.84146282187504,71.22377593620806
5890.05862694983,468.6922574327519
2968.246583120928,247.56411416530014
7441.052928216226,590.2597561204462
6890.3110673930905,546.4813780267027
3870.7972000212644,314.61246780344766
9882.538565845678,788.1699383105656
8683.943848180566,689.4497728898124
1310.4395059973615,132.80942368806458
1614.4749881203163,148.8386204897214
6953.836230306554,550.7838931664703
5617.605282538144,446.28127873421124
6482.848037651346,515.5491696628147
9379.502129742921,750.2076447661403
8065.745504642071,641.7566758663733
1085.0648194004316,119.67187644897092
1146.7326515115917,123.89850000839567
9636.522357291891,769.7715232858803
4138.74058214857,334.7816405538408
2122.878229322259,186.82889199673434
4719.8618680194295,375.2997792877865
6775.781038766191,536.4648248554279
9510.559796029713,757.691975984929
3927.408946307369,318.62980063119335
7811.142428403081,620.1292704066528
